,symbol,name,area,industry,fullname,enname,market,list_date,code,exchange
3350,601566,九牧王,福建,服饰,九牧王股份有限公司,"Joeone Co.,Ltd",主板,20110530,sh.601566,沪
3351,601567,三星医疗,浙江,电器仪表,宁波三星医疗电气股份有限公司,"Ningbo Sanxing Medical Electric Co. , Ltd.",主板,20110615,sh.601567,沪
3352,601568,北元集团,陕西,化工原料,陕西北元化工集团股份有限公司,"Shaanxi Beiyuan Chemical Industry Group Co., Ltd.",主板,20201020,sh.601568,沪
3353,601577,长沙银行,湖南,银行,长沙银行股份有限公司,"Bank of Changsha Co.,Ltd.",主板,20180926,sh.601577,沪
3354,601579,会稽山,浙江,红黄酒,会稽山绍兴酒股份有限公司,"Kuaijishan Shaoxing Rice Wine Co., Ltd.",主板,20140825,sh.601579,沪
3355,601588,北辰实业,北京,区域地产,北京北辰实业股份有限公司,Beijing North Star Company Limited,主板,20061016,sh.601588,沪
3356,601595,上海电影,上海,影视音像,上海电影股份有限公司,"Shanghai Film Co.,Ltd.",主板,20160817,sh.601595,沪
3357,601598,中国外运,北京,仓储物流,中国外运股份有限公司,Sinotrans Limited,主板,20190118,sh.601598,沪
3358,601599,浙文影业,江苏,纺织,浙文影业集团股份有限公司,"Zhewen Pictures Group co.,ltd",主板,20110527,sh.601599,沪
3359,601600,中国铝业,北京,铝,中国铝业股份有限公司,Aluminum Corporation of China Limited,主板,20070430,sh.601600,沪
3360,601601,中国太保,上海,保险,中国太平洋保险(集团)股份有限公司,"China Pacific Insurance (Group) Co., Ltd.",主板,20071225,sh.601601,沪
3361,601606,长城军工,安徽,专用机械,安徽长城军工股份有限公司,"Anhui GreatWall Military Industry Co., Ltd",主板,20180806,sh.601606,沪
3362,601607,上海医药,上海,医药商业,上海医药集团股份有限公司,"Shanghai Pharmaceuticals Holding Co.,Ltd",主板,19940324,sh.601607,沪
3363,601608,中信重工,河南,专用机械,中信重工机械股份有限公司,"CITIC Heavy Industries Co., Ltd",主板,20120706,sh.601608,沪
3364,601609,金田铜业,浙江,铜,宁波金田铜业(集团)股份有限公司,"Ningbo Jintian Copper(Group) Co., Ltd.",主板,20200422,sh.601609,沪
3365,601611,中国核建,上海,建筑工程,中国核工业建设股份有限公司,China Nuclear Engineering & Construction Corporation Limited,主板,20160606,sh.601611,沪
3366,601615,明阳智能,广东,机械基件,明阳智慧能源集团股份公司,Ming Yang Smart Energy Group Limited,主板,20190123,sh.601615,沪
3367,601616,广电电气,上海,电气设备,上海广电电气(集团)股份有限公司,"Shanghai Guangdian Electric Group Co., Ltd.",主板,20110201,sh.601616,沪
3368,601618,中国中冶,北京,建筑工程,中国冶金科工股份有限公司,Metallurgical Corporation of China Ltd.,主板,20090921,sh.601618,沪
3369,601619,嘉泽新能,宁夏,新型电力,宁夏嘉泽新能源股份有限公司,Ningxia Jiaze Renewables Corporation Limited,主板,20170720,sh.601619,沪
3370,601628,中国人寿,北京,保险,中国人寿保险股份有限公司,China Life Insurance Company Limited,主板,20070109,sh.601628,沪
3371,601633,长城汽车,河北,汽车整车,长城汽车股份有限公司,Great Wall Motor Company Limited,主板,20110928,sh.601633,沪
3372,601636,旗滨集团,湖南,玻璃,株洲旗滨集团股份有限公司,"Zhuzhou Kibing Group Co.,Ltd",主板,20110812,sh.601636,沪
3373,601658,邮储银行,北京,银行,中国邮政储蓄银行股份有限公司,"Postal Savings Bank of China Co.,Ltd.",主板,20191210,sh.601658,沪
3374,601665,齐鲁银行,山东,银行,齐鲁银行股份有限公司,"Qilu Bank Co.,Ltd",主板,20210618,sh.601665,沪
3375,601666,平煤股份,河南,煤炭开采,平顶山天安煤业股份有限公司,"Pingdingshan Tianan Coal. Mining Co.,Ltd.",主板,20061123,sh.601666,沪
3376,601668,中国建筑,北京,建筑工程,中国建筑股份有限公司,China State Construction Engineering Corporation Limited,主板,20090729,sh.601668,沪
3377,601669,中国电建,北京,建筑工程,中国电力建设股份有限公司,"Power Construction Corporation of China,Ltd",主板,20111018,sh.601669,沪
3378,601677,明泰铝业,河南,铝,河南明泰铝业股份有限公司,"Henan Mingtai Al.Industrial Co.,Ltd.",主板,20110919,sh.601677,沪
3379,601678,滨化股份,山东,化工原料,滨化集团股份有限公司,"Befar Group Co., Ltd",主板,20100223,sh.601678,沪
3380,601686,友发集团,天津,钢加工,天津友发钢管集团股份有限公司,"Tianjin You Fa Steel Pipe Group Stock Co.,Ltd.",主板,20201204,sh.601686,沪
3381,601688,华泰证券,江苏,证券,华泰证券股份有限公司,"Huatai Securities Co.,Ltd.",主板,20100226,sh.601688,沪
3382,601689,拓普集团,浙江,汽车配件,宁波拓普集团股份有限公司,"Ningbo Tuopu Group Co., Ltd.",主板,20150319,sh.601689,沪
3383,601696,中银证券,上海,证券,中银国际证券股份有限公司,"BOC International (China) Co., Ltd.",主板,20200226,sh.601696,沪
3384,601698,中国卫通,北京,电信运营,中国卫通集团股份有限公司,"China Satellite Communications Co.,Ltd.",主板,20190628,sh.601698,沪
3385,601699,潞安环能,山西,煤炭开采,山西潞安环保能源开发股份有限公司,"Shanxi Lu’an Environmental EnergyDev. Co.,Ltd",主板,20060922,sh.601699,沪
3386,601700,风范股份,江苏,电气设备,常熟风范电力设备股份有限公司,"Changshu Fengfan Power Equipment Co.,Ltd.",主板,20110118,sh.601700,沪
3387,601702,华峰铝业,上海,铝,上海华峰铝业股份有限公司,Shanghai Huafon Aluminium Corporation,主板,20200907,sh.601702,沪
3388,601717,郑煤机,河南,汽车配件,郑州煤矿机械集团股份有限公司,"Zhengzhou Coal Mining Machinery Group Co., Ltd",主板,20100803,sh.601717,沪
3389,601718,际华集团,北京,服饰,际华集团股份有限公司,Jihua Group Corporation Limited,主板,20100816,sh.601718,沪
3390,601727,上海电气,上海,电气设备,上海电气集团股份有限公司,Shanghai Electric Group Company Limited,主板,20081205,sh.601727,沪
3391,601766,中国中车,北京,运输设备,中国中车股份有限公司,CRRC Corporation Limited,主板,20080818,sh.601766,沪
3392,601777,力帆科技,重庆,摩托车,力帆科技(集团)股份有限公司,"Lifan Technology (Group) Co., Ltd.",主板,20101125,sh.601777,沪
3393,601778,晶科科技,江西,新型电力,晶科电力科技股份有限公司,"Jinko Power Technology Co., Ltd.",主板,20200519,sh.601778,沪
3394,601788,光大证券,上海,证券,光大证券股份有限公司,Everbright Securities Company Limited,主板,20090818,sh.601788,沪
3395,601789,宁波建工,浙江,建筑工程,宁波建工股份有限公司,"Ningbo Construction Co., Ltd",主板,20110816,sh.601789,沪
3396,601798,蓝科高新,甘肃,化工机械,甘肃蓝科石化高新装备股份有限公司,Lanpec Technologies Limited,主板,20110622,sh.601798,沪
3397,601799,星宇股份,江苏,汽车配件,常州星宇车灯股份有限公司,"Changzhou Xingyu Automotive Lighting Systems Co., Ltd.",主板,20110201,sh.601799,沪
3398,601800,中国交建,北京,建筑工程,中国交通建设股份有限公司,China Communications Construction Company Limited,主板,20120309,sh.601800,沪
3399,601801,皖新传媒,安徽,出版业,安徽新华传媒股份有限公司,"Anhui Xinhua Media Co., Ltd",主板,20100118,sh.601801,沪
3400,601808,中海油服,天津,石油开采,中海油田服务股份有限公司,China Oilfield Services Limited,主板,20070928,sh.601808,沪
3401,601811,新华文轩,四川,出版业,新华文轩出版传媒股份有限公司,"Xinhua Winshare Publishing & Media Co.,Ltd.",主板,20160808,sh.601811,沪
3402,601816,京沪高铁,北京,铁路,京沪高速铁路股份有限公司,"Beijing-Shanghai High Speed Railway Co.,Ltd.",主板,20200116,sh.601816,沪
3403,601818,光大银行,北京,银行,中国光大银行股份有限公司,China Everbright Bank Company Limited,主板,20100818,sh.601818,沪
3404,601827,三峰环境,重庆,环境保护,重庆三峰环境集团股份有限公司,"Chongqing Sanfeng Environment Group Corp., Ltd.",主板,20200605,sh.601827,沪
3405,601828,美凯龙,上海,其他商业,红星美凯龙家居集团股份有限公司,Red Star Macalline Group Corporation Ltd.,主板,20180117,sh.601828,沪
3406,601838,成都银行,四川,银行,成都银行股份有限公司,"Bank of Chengdu Co.,Ltd.",主板,20180131,sh.601838,沪
3407,601857,中国石油,北京,石油开采,中国石油天然气股份有限公司,Petrochina Company Limited,主板,20071105,sh.601857,沪
3408,601858,中国科传,北京,出版业,中国科技出版传媒股份有限公司,China Science Publishing & Media Ltd.,主板,20170118,sh.601858,沪
3409,601860,紫金银行,江苏,银行,江苏紫金农村商业银行股份有限公司,"Jiangsu Zijin Rural Commercial Bank Co.,Ltd",主板,20190103,sh.601860,沪
3410,601865,福莱特,浙江,玻璃,福莱特玻璃集团股份有限公司,"Flat Glass Group Co., Ltd",主板,20190215,sh.601865,沪
3411,601866,中远海发,上海,水运,中远海运发展股份有限公司,Cosco Shipping Development Company Limited,主板,20071212,sh.601866,沪
3412,601869,长飞光纤,湖北,通信设备,长飞光纤光缆股份有限公司,Yangtze Optical Fibre and Cable Joint Stock Limited Company,主板,20180720,sh.601869,沪
3413,601872,招商轮船,上海,水运,招商局能源运输股份有限公司,"China Merchants Energy Shipping Co., Ltd.",主板,20061201,sh.601872,沪
3414,601877,正泰电器,浙江,电气设备,浙江正泰电器股份有限公司,"Zhejiang Chint Electrics Co.,Ltd.",主板,20100121,sh.601877,沪
3415,601878,浙商证券,浙江,证券,浙商证券股份有限公司,"Zheshang Securities Co.,Ltd.",主板,20170626,sh.601878,沪
3416,601880,辽港股份,辽宁,港口,辽宁港口股份有限公司,"Liaoning Port Co., Ltd.",主板,20101206,sh.601880,沪
3417,601881,中国银河,北京,证券,中国银河证券股份有限公司,"China Galaxy Securities Co.,Ltd.",主板,20170123,sh.601881,沪
3418,601882,海天精工,浙江,机床制造,宁波海天精工股份有限公司,"Ningbo Haitian Precision Machinery Co., Ltd.",主板,20161107,sh.601882,沪
3419,601886,江河集团,北京,装修装饰,江河创建集团股份有限公司,"Jangho Group Co.,Ltd.",主板,20110818,sh.601886,沪
3420,601888,中国中免,北京,旅游服务,中国旅游集团中免股份有限公司,China Tourism Group Duty Free Corporation Limited,主板,20091015,sh.601888,沪
3421,601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,"Asian Star Anchor Chain Co.,Ltd.Jiangsu",主板,20101228,sh.601890,沪
3422,601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,China Coal Energy Company Limited,主板,20080201,sh.601898,沪
3423,601899,紫金矿业,福建,黄金,紫金矿业集团股份有限公司,Zijin Mining Group Company Limited,主板,20080425,sh.601899,沪
3424,601900,南方传媒,广东,出版业,南方出版传媒股份有限公司,"Southern Publishing and Media Co.,Ltd.",主板,20160215,sh.601900,沪
3425,601901,方正证券,湖南,证券,方正证券股份有限公司,"Founder Securities Co.,Ltd.",主板,20110810,sh.601901,沪
3426,601908,京运通,北京,新型电力,北京京运通科技股份有限公司,"Beijing Jingyuntong Technology Co., Ltd.",主板,20110908,sh.601908,沪
3427,601916,浙商银行,浙江,银行,浙商银行股份有限公司,"China Zheshang Bank Co.,Ltd.",主板,20191126,sh.601916,沪
3428,601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,"China Coal Xinji Energy Co.,Ltd",主板,20071219,sh.601918,沪
3429,601919,中远海控,天津,水运,中远海运控股股份有限公司,"COSCO SHIPPING Holdings Co.,Ltd.",主板,20070626,sh.601919,沪
3430,601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,Jiangsu Phoenix Publishing&Media Corporation Limited,主板,20111130,sh.601928,沪
3431,601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,"Jishi Media Co., Ltd.",主板,20120223,sh.601929,沪
3432,601933,永辉超市,福建,超市连锁,永辉超市股份有限公司,"Yonghui Superstores Co., Ltd.",主板,20101215,sh.601933,沪
3433,601939,建设银行,北京,银行,中国建设银行股份有限公司,China Construction Bank Corporation,主板,20070925,sh.601939,沪
3434,601949,中国出版,北京,出版业,中国出版传媒股份有限公司,"China Publishing & Media Holdings Co., Ltd",主板,20170821,sh.601949,沪
3435,601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",主板,20170515,sh.601952,沪
3436,601956,东贝集团,湖北,机械基件,湖北东贝机电集团股份有限公司,"Hubei Donper Electromechanical Group Co., Ltd.",主板,20201225,sh.601956,沪
3437,601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司,"Jinduicheng Molybdenum Co.,Ltd.",主板,20080417,sh.601958,沪
3438,601963,重庆银行,重庆,银行,重庆银行股份有限公司,"Bank of Chongqing Co., Ltd.",主板,20210205,sh.601963,沪
3439,601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,"China Automotive Engineering Research Institute Co., Ltd",主板,20120611,sh.601965,沪
3440,601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,"Shandong Linglong Tyre Co.,Ltd.",主板,20160706,sh.601966,沪
3441,601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,"Shanghai Baosteel Packaging Co.,Ltd.",主板,20150611,sh.601968,沪
3442,601969,海南矿业,海南,普钢,海南矿业股份有限公司,"Hainan Mining Co., Ltd",主板,20141209,sh.601969,沪
3443,601975,招商南油,江苏,水运,招商局南京油运股份有限公司,Nanjing Tanker Corporation,主板,20190108,sh.601975,沪
3444,601985,中国核电,北京,新型电力,中国核能电力股份有限公司,"China National Nuclear Power Co., Ltd",主板,20150610,sh.601985,沪
3445,601988,中国银行,北京,银行,中国银行股份有限公司,Bank of China Limited,主板,20060705,sh.601988,沪
3446,601989,中国重工,北京,船舶,中国船舶重工股份有限公司,China Shipbuilding Industry Company Limited,主板,20091216,sh.601989,沪
3447,601990,南京证券,江苏,证券,南京证券股份有限公司,"Nanjing Securities Co.,Ltd.",主板,20180613,sh.601990,沪
3448,601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司,"Datang International Power Generation Co.,Ltd.",主板,20061220,sh.601991,沪
3449,601992,金隅集团,北京,水泥,北京金隅集团股份有限公司,BBMG Corporation,主板,20110301,sh.601992,沪
3450,601995,中金公司,北京,证券,中国国际金融股份有限公司,China International Capital Corporation Limited,主板,20201102,sh.601995,沪
3451,601996,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,"Guangxi Fenglin Wood Industry Group Co., Ltd",主板,20110929,sh.601996,沪
3452,601997,贵阳银行,贵州,银行,贵阳银行股份有限公司,"Bank of Guiyang Co.,Ltd.",主板,20160816,sh.601997,沪
3453,601998,中信银行,北京,银行,中信银行股份有限公司,China CITIC Bank Corporation Limited,主板,20070427,sh.601998,沪
3454,601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,Northern United Publishing & Media (Group) Company Limited,主板,20071221,sh.601999,沪
3455,603000,人民网,北京,互联网,人民网股份有限公司,"People.cn Co.,Ltd",主板,20120427,sh.603000,沪
3456,603001,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,"Zhejiang Aokang Shoes Co.,Ltd.",主板,20120426,sh.603001,沪
3457,603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,Epoxy Base Electronic Material Corporation Limited,主板,20120518,sh.603002,沪
3458,603003,龙宇燃油,上海,石油贸易,上海龙宇燃油股份有限公司,"Shanghai Lonyer Fuels Co.,Ltd.",主板,20120817,sh.603003,沪
3459,603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,"China Wafer Level Csp Co.,Ltd",主板,20140210,sh.603005,沪
3460,603006,联明股份,上海,汽车配件,上海联明机械股份有限公司,"Shanghai Lianming Machinery Co., Ltd.",主板,20140630,sh.603006,沪
3461,603007,ST花王,江苏,建筑工程,花王生态工程股份有限公司,Flower King Eco-Engineering Inc.,主板,20160826,sh.603007,沪
3462,603008,喜临门,浙江,家居用品,喜临门家具股份有限公司,"Xilinmen Furniture Co., Ltd",主板,20120717,sh.603008,沪
3463,603009,北特科技,上海,汽车配件,上海北特科技股份有限公司,"Shanghai Beite Technology Co.,Ltd.",主板,20140718,sh.603009,沪
3464,603010,万盛股份,浙江,化工原料,浙江万盛股份有限公司,"Zhejiang Wansheng Co.,Ltd",主板,20141010,sh.603010,沪
3465,603011,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,"Hefei Metalforming Intelligent Manufacturing Co., Ltd.",主板,20141107,sh.603011,沪
3466,603012,创力集团,上海,专用机械,上海创力集团股份有限公司,"Shanghai Chuangli Group Co.,Ltd.",主板,20150320,sh.603012,沪
3467,603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,"Yapp Automotive Systems Co.,Ltd.",主板,20180509,sh.603013,沪
3468,603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,"Ningbo Techmation Co., Ltd.",主板,20150303,sh.603015,沪
3469,603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,"Wuxi New Hongtai Electrical Technology Co.,Ltd",主板,20160701,sh.603016,沪
3470,603017,中衡设计,江苏,建筑工程,中衡设计集团股份有限公司,"ARTS Group Co.,Ltd",主板,20141231,sh.603017,沪
3471,603018,华设集团,江苏,建筑工程,华设设计集团股份有限公司,"China Design Group Co.,Ltd.",主板,20141013,sh.603018,沪
3472,603019,中科曙光,天津,IT设备,曙光信息产业股份有限公司,"Dawning Information Industry Co.,Ltd",主板,20141106,sh.603019,沪
3473,603020,爱普股份,上海,食品,爱普香料集团股份有限公司,"Apple Flavor & Fragrance Group Co., Ltd.",主板,20150325,sh.603020,沪
3474,603021,山东华鹏,山东,玻璃,山东华鹏玻璃股份有限公司,"Shandong Huapeng Glass Co.,Ltd.",主板,20150423,sh.603021,沪
3475,603022,新通联,上海,广告包装,上海新通联包装股份有限公司,"Shanghai Xintonglian Packing Co.,Ltd",主板,20150518,sh.603022,沪
3476,603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,Harbin VITI Electronics Corp.,主板,20150527,sh.603023,沪
3477,603025,大豪科技,北京,白酒,北京大豪科技股份有限公司,"BEIJING DAHAO TECHNOLOGY CORP.,LTD",主板,20150422,sh.603025,沪
3478,603026,石大胜华,山东,化工原料,山东石大胜华化工集团股份有限公司,Shandong Shida Shenghua Chemical Group Company Limited,主板,20150529,sh.603026,沪
3479,603027,千禾味业,四川,食品,千禾味业食品股份有限公司,"Qianhe Condiment and Food Co., Ltd",主板,20160307,sh.603027,沪
3480,603028,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,"Jiangsu Safety Wire Rope Co., Ltd.",主板,20160331,sh.603028,沪
3481,603029,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司,"Shandong Swan Cotton Industrial Machinery Stock Co., Ltd.",主板,20160427,sh.603029,沪
3482,603030,全筑股份,上海,装修装饰,上海全筑控股集团股份有限公司,"Shanghai Trendzone Holding Group Co.,Ltd",主板,20150320,sh.603030,沪
3483,603031,安德利,安徽,百货,安徽安德利百货股份有限公司,"Anhui Andeli Department Store Co.,Ltd",主板,20160822,sh.603031,沪
3484,603032,*ST德新,新疆,公共交通,德力西新疆交通运输集团股份有限公司,"Delixi Xinjiang Transportation Co.,Ltd.",主板,20170105,sh.603032,沪
3485,603033,三维股份,浙江,橡胶,浙江三维橡胶制品股份有限公司,"Zhejiang Sanwei Rubber Item Co.,Ltd.",主板,20161207,sh.603033,沪
3486,603035,常熟汽饰,江苏,汽车配件,江苏常熟汽饰集团股份有限公司,"Jiangsu Changshu Automotive Trim Group Co., Ltd.",主板,20170105,sh.603035,沪
3487,603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,"Jiangsu Rutong Petro-Machinery Co., Ltd.",主板,20161209,sh.603036,沪
3488,603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,"Shaghai Carthane Co., Ltd",主板,20170120,sh.603037,沪
3489,603038,华立股份,广东,装修装饰,东莞市华立实业股份有限公司,"Dongguan Huali industries Co., Ltd.",主板,20170116,sh.603038,沪
3490,603039,泛微网络,上海,软件服务,上海泛微网络科技股份有限公司,"Shanghai Weaver Network Co.,Ltd.",主板,20170113,sh.603039,沪
3491,603040,新坐标,浙江,机械基件,杭州新坐标科技股份有限公司,"Hangzhou XZB Tech Co.,Ltd",主板,20170209,sh.603040,沪
3492,603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司,"Jiangsu Maysta Chemical Co., Ltd",主板,20170330,sh.603041,沪
3493,603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,"Nanjing Huamai Technology Co., Ltd.",主板,20170602,sh.603042,沪
3494,603043,广州酒家,广东,食品,广州酒家集团股份有限公司,Guangzhou Restaurant Group Company Limited,主板,20170627,sh.603043,沪
3495,603045,福达合金,浙江,电气设备,福达合金材料股份有限公司,"Fuda Alloy Materials Co.,Ltd",主板,20180517,sh.603045,沪
3496,603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司,"ShiJiaZhuang Kelin Electric Co., Ltd.",主板,20170414,sh.603050,沪
3497,603053,成都燃气,四川,供气供热,成都燃气集团股份有限公司,Chengdu Gas Group Corporation Ltd.,主板,20191217,sh.603053,沪
3498,603055,台华新材,浙江,纺织,浙江台华新材料股份有限公司,"Zhejiang Taihua New Material Co., Ltd",主板,20170921,sh.603055,沪
3499,603056,德邦股份,上海,仓储物流,德邦物流股份有限公司,"Deppon Logistics Co.,Ltd.",主板,20180116,sh.603056,沪
3500,603058,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司,"GuiZhou YongJi Printing CO.,LTD",主板,20161223,sh.603058,沪
3501,603059,倍加洁,江苏,家居用品,倍加洁集团股份有限公司,"Perfect Group Corp.,Ltd",主板,20180302,sh.603059,沪
3502,603060,国检集团,北京,建筑工程,中国建材检验认证集团股份有限公司,"China Building Material Test & Certification Group Co.,Ltd.",主板,20161109,sh.603060,沪
3503,603063,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,"Shenzhen Hopewind Electric Co.,Ltd.",主板,20170728,sh.603063,沪
3504,603066,音飞储存,江苏,仓储物流,南京音飞储存设备(集团)股份有限公司,"Nanjing Inform Storage Equipment (Group) Co., Ltd.",主板,20150611,sh.603066,沪
3505,603067,振华股份,湖北,化工原料,湖北振华化学股份有限公司,"Hubei Zhenhua Chemical Co.,Ltd",主板,20160913,sh.603067,沪
3506,603068,博通集成,上海,半导体,博通集成电路(上海)股份有限公司,Beken Corporation,主板,20190415,sh.603068,沪
3507,603069,海汽集团,海南,公路,海南海汽运输集团股份有限公司,"Hainan Haiqi Transportation Group Co.,Ltd.",主板,20160712,sh.603069,沪
3508,603076,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,"Ningbo Lehui International Engineering Equipment Co.,Ltd",主板,20171113,sh.603076,沪
3509,603077,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司,"Sichuanhebang Biotechnology Co.,Ltd.",主板,20120731,sh.603077,沪
3510,603078,江化微,江苏,化工原料,江阴江化微电子材料股份有限公司,"Jiangyin Jianghua Micro-electronic Materials Co., Ltd",主板,20170410,sh.603078,沪
3511,603079,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,"Zhejiang Shengda Bio-Pharm Co.,Ltd.",主板,20170823,sh.603079,沪
3512,603080,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司,"Xinjiang Torch Gas Co.,Ltd",主板,20180103,sh.603080,沪
3513,603081,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司,"Zhejiang Dafeng Industrial Co., Ltd.",主板,20170420,sh.603081,沪
3514,603083,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司,"Cig Shanghai Co., Ltd.",主板,20171110,sh.603083,沪
3515,603085,天成自控,浙江,汽车配件,浙江天成自控股份有限公司,"Zhejiang Tiancheng Controls Co.,Ltd",主板,20150630,sh.603085,沪
3516,603086,先达股份,山东,农药化肥,山东先达农化股份有限公司,"Shandong Cynda Chemical Co.,Ltd",主板,20170511,sh.603086,沪
3517,603087,甘李药业,北京,生物制药,甘李药业股份有限公司,"Gan & Lee Pharmaceuticals Co.,Ltd",主板,20200629,sh.603087,沪
3518,603088,宁波精达,浙江,专用机械,宁波精达成形装备股份有限公司,"JDM JingDa Machine(Ningbo) Co.,Ltd",主板,20141111,sh.603088,沪
3519,603089,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司,"ADD Industry (Zhejiang) Co., Ltd",主板,20170126,sh.603089,沪
3520,603090,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司,"Wuxi Hongsheng Heat Exchanger Manufacturing Co., Ltd.",主板,20160831,sh.603090,沪
3521,603093,南华期货,浙江,多元金融,南华期货股份有限公司,"Nanhua Futures Co.,Ltd.",主板,20190830,sh.603093,沪
3522,603095,越剑智能,浙江,纺织机械,浙江越剑智能装备股份有限公司,"Zhejiang Yuejian Intelligent Equipment Co.,Ltd.",主板,20200415,sh.603095,沪
3523,603096,新经典,天津,出版业,新经典文化股份有限公司,Thinkingdom Media Group Ltd.,主板,20170425,sh.603096,沪
3524,603098,森特股份,北京,装修装饰,森特士兴集团股份有限公司,"Center International Group Co.,Ltd.",主板,20161216,sh.603098,沪
3525,603099,长白山,吉林,旅游景点,长白山旅游股份有限公司,"Changbai Mountain Tourism Co.,Ltd",主板,20140822,sh.603099,沪
3526,603100,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,"Chongqing Chuanyi Automation Co.,Ltd.",主板,20140805,sh.603100,沪
3527,603101,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司,"Xinjiang Wuika Times Department Store Co.,Ltd.",主板,20160506,sh.603101,沪
3528,603103,横店影视,浙江,影视音像,横店影视股份有限公司,"Hengdian Entertainment Co., Ltd",主板,20171012,sh.603103,沪
3529,603105,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司,"Zhejiang Sunoren Solar Technology Co.,Ltd.",主板,20180709,sh.603105,沪
3530,603106,恒银科技,天津,IT设备,恒银金融科技股份有限公司,"Cashway Fintech Co.,Ltd.",主板,20170920,sh.603106,沪
3531,603108,润达医疗,上海,医药商业,上海润达医疗科技股份有限公司,"Shanghai Runda Medical Technology Co., Ltd.",主板,20150527,sh.603108,沪
3532,603109,神驰机电,重庆,电气设备,神驰机电股份有限公司,"Senci Electric Machinery Co.,Ltd.",主板,20191231,sh.603109,沪
3533,603110,东方材料,浙江,染料涂料,新东方新材料股份有限公司,"New East New Materials Co.,Ltd",主板,20171013,sh.603110,沪
3534,603111,康尼机电,江苏,运输设备,南京康尼机电股份有限公司,"Nanjing Kangni Mechanical & Electrical Co.,Ltd",主板,20140801,sh.603111,沪
3535,603112,华翔股份,山西,机械基件,山西华翔集团股份有限公司,"Shanxi Huaxiang Group Co., Ltd.",主板,20200917,sh.603112,沪
3536,603113,金能科技,山东,焦炭加工,金能科技股份有限公司,"Jinneng Science&Technology Co.,Ltd",主板,20170511,sh.603113,沪
3537,603115,海星股份,江苏,元器件,南通海星电子股份有限公司,"Nantong Haixing Electronics Co., Ltd.",主板,20190809,sh.603115,沪
3538,603116,红蜻蜓,浙江,服饰,浙江红蜻蜓鞋业股份有限公司,"Zhejiang Red Dragonfly Footwear Co.,Ltd.",主板,20150629,sh.603116,沪
3539,603117,万林物流,江苏,仓储物流,江苏万林现代物流股份有限公司,"Jiangsu Wanlin Modern Logistics Co., Ltd.",主板,20150629,sh.603117,沪
3540,603118,共进股份,深圳,通信设备,深圳市共进电子股份有限公司,"Shenzhen Gongjin Electronics Co., Ltd.",主板,20150225,sh.603118,沪
3541,603121,华培动力,上海,汽车配件,上海华培动力科技(集团)股份有限公司,"Shanghai Sinotec Co., Ltd.",主板,20190111,sh.603121,沪
3542,603123,翠微股份,北京,百货,北京翠微大厦股份有限公司,"Beijing Cuiwei Tower Co., Ltd.",主板,20120503,sh.603123,沪
